,feature,size,weight,gain,cv
36,GeneID.158046,40,0.008955223880597015,1.2912588699999998,1
37,GeneID.1308,40,0.013432835820895522,2.4697870166666664,1
38,GeneID.5733,40,0.013432835820895522,1.7723017922222222,1
39,GeneID.8200,40,0.019402985074626865,1.600115363076923,1
0,GeneID.55165,30,0.01812688821752266,30.218588428333334,1
1,GeneID.79083,30,0.055891238670694864,20.669348125135134,1
2,GeneID.3400,30,0.013595166163141994,16.103861823333332,1
3,GeneID.7272,30,0.012084592145015106,9.54441415875,1
4,GeneID.23397,30,0.02416918429003021,12.220051791875,1
5,GeneID.10615,30,0.00906344410876133,8.77912299,1
6,GeneID.6422,30,0.030211480362537766,5.309843774,1
7,GeneID.10948,30,0.04984894259818731,6.37927284969697,1
8,GeneID.5347,30,0.054380664652567974,4.754538719166666,1
9,GeneID.3169,30,0.0256797583081571,8.410065865882352,1
10,GeneID.151648,30,0.03625377643504532,4.741685235000001,1
11,GeneID.23650,30,0.04078549848942598,4.952582828148148,1
12,GeneID.83540,30,0.09063444108761329,4.773610495166665,1
13,GeneID.56849,30,0.010574018126888218,4.158424787142858,1
14,GeneID.9156,30,0.0377643504531722,3.7710770640000004,1
15,GeneID.2625,30,0.04682779456193353,4.056781091935483,1
16,GeneID.2064,30,0.00906344410876133,5.530344733333333,1
17,GeneID.3872,30,0.04833836858006042,2.676128872125,1
18,GeneID.11162,30,0.061933534743202415,2.595750880731707,1
19,GeneID.55839,30,0.028700906344410877,2.4842550131578944,1
20,GeneID.12,30,0.05740181268882175,3.2132951681578947,1
21,GeneID.319089,30,0.015105740181268883,2.606281708,1
22,GeneID.2296,30,0.0377643504531722,3.9749730004000003,1
23,GeneID.7494,30,0.028700906344410877,2.248770976842106,1
24,GeneID.1308,30,0.012084592145015106,1.9918869137500002,1
25,GeneID.149461,30,0.019637462235649546,2.1282288484615384,1
26,GeneID.27202,30,0.04682779456193353,2.322184047741936,1
27,GeneID.84299,30,0.01812688821752266,2.5472151425000003,1
28,GeneID.10200,30,0.04682779456193353,2.251728208387096,1
29,GeneID.53335,30,0.013595166163141994,2.0897881988888884,1
0,GeneID.55165,20,0.020061728395061727,25.004788252307694,1
1,GeneID.79083,20,0.06944444444444445,17.343543486666672,1
2,GeneID.3400,20,0.021604938271604937,11.735289240714286,1
3,GeneID.23397,20,0.026234567901234566,10.492419251176468,1
4,GeneID.7272,20,0.016975308641975308,6.652231210909091,1
5,GeneID.10615,20,0.020061728395061727,4.955288245384617,1
6,GeneID.3169,20,0.06018518518518518,4.818958589589744,1
7,GeneID.10948,20,0.07098765432098765,5.518380701086958,1
8,GeneID.2064,20,0.018518518518518517,3.7341840483333333,1
9,GeneID.6422,20,0.032407407407407406,4.122343643333333,1
10,GeneID.23650,20,0.044753086419753084,4.173798312068966,1
11,GeneID.83540,20,0.08179012345679013,4.6880718716981145,1
12,GeneID.5347,20,0.06327160493827161,5.81746778807317,1
13,GeneID.151648,20,0.041666666666666664,5.348678425555557,1
14,GeneID.56849,20,0.037037037037037035,2.053438692708333,1
15,GeneID.2625,20,0.08024691358024691,3.065542565192308,1
16,GeneID.2296,20,0.044753086419753084,4.852868439068964,1
17,GeneID.9156,20,0.05864197530864197,3.303463309736842,1
18,GeneID.12,20,0.12654320987654322,2.6379060214268306,1
19,GeneID.3872,20,0.06481481481481481,3.0771089936904756,1
0,GeneID.55165,10,0.08687615526802218,8.443899707446809,1
1,GeneID.79083,10,0.24399260628465805,6.86724639716666,1
2,GeneID.3400,10,0.07393715341959335,6.99140409925,1
3,GeneID.23397,10,0.04990757855822551,8.02367369888889,1
4,GeneID.7272,10,0.08317929759704251,3.5901676697777782,1
5,GeneID.5347,10,0.038817005545286505,8.504768193333334,1
6,GeneID.10948,10,0.12754158964879853,5.646538419666667,1
7,GeneID.151648,10,0.053604436229205174,8.65584087137931,1
8,GeneID.10615,10,0.07948243992606285,4.678907068023256,1
9,GeneID.2296,10,0.16266173752310537,5.378090488181818,1
